"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","5","1141","56","0","2014","A","","Alabama -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",19,44,1323319,421040,12964,574,29849,"",0.72,0.55,0.27,0.26,0.19,0.49,0.49,"",0,0.0,-1,-2.2,-248096,-15.8,-73802,-14.9,-3753,-22.5,-93,-13.9,-4815,-13.9
"01003","5","1141","76","0","2014","A","N","Baldwin County, Alabama","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","1141","76","0","2014","A","N","Hale County, Alabama","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",48.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","1141","76","0","2014","A","","Mobile County, Alabama","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,23,916226,228068,6727,763,39692,"",7.04,3.24,2.09,1.52,1.01,0.64,0.64,"",0,0.0,-3,-11.5,-251901,-21.6,-47811,-17.3,-835,-11.0,-107,-12.3,-5526,-12.2
"02000","5","1141","56","0","2014","A","N","Alaska -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",108,0,0,0,0,0,0,"N",21.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02013","5","1141","76","0","2014","A","","Aleutian East Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,3,236013,235013,8437,1513,78671,"",170.71,34.12,52.67,35.00,20.95,1.54,1.54,"",-1,-20.0,0,0.0,-116764,-33.1,-116623,-33.2,-7140,-45.8,-473,-23.8,-24581,-23.8
"02016","5","1141","76","0","2014","A","","Aleutian West Census Area, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,18,2448192,804958,28297,2652,137926,"",161.97,103.45,203.53,49.82,31.63,2.00,2.00,"",1,20.0,-5,-21.7,-1337901,-35.3,-374713,-31.8,-23309,-45.2,-502,-15.9,-26092,-15.9
"02020","5","1141","76","0","2014","A","N","Anchorage Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,"N",5.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","1141","76","0","2014","A","N","Bristol Bay Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",46.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02100","5","1141","76","0","2014","A","N","Haines Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",29.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","1141","76","0","2014","A","N","Juneau Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","1141","76","0","2014","A","","Kenai Peninsula Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,38,2270820,2075773,74268,1147,59628,"",45.77,43.68,38.76,40.53,29.99,0.89,0.89,"",0,0.0,1,2.7,9110,0.4,25150,1.2,-16470,-18.2,-34,-2.9,-1776,-2.9
"02130","5","1141","76","0","2014","A","N","Ketchikan Gateway Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",14.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02150","5","1141","76","0","2014","A","","Kodiak Island Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,46,4802502,3407039,121749,2011,104592,"",272.14,170.21,282.62,196.48,131.82,1.66,1.66,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","5","1141","76","0","2014","A","N","Lake and Peninsula Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",33.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","1141","76","0","2014","A","","Petersburg Census Area, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,17,1033029,888254,31507,1141,59313,"",184.52,292.96,309.74,253.94,170.10,1.03,1.03,"",0,0.0,1,6.2,-26909,-2.5,25034,2.9,-5878,-15.7,-120,-9.5,-6250,-9.5
"02220","5","1141","76","0","2014","A","","Sitka Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,4,340819,340819,12235,1710,88909,"",45.96,21.13,28.52,33.23,22.45,1.41,1.41,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02261","5","1141","76","0","2014","A","N","Valdez-Cordova Census Area, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,"N",134.36,0,0,0,0,0,0,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0
"02275","5","1141","76","0","2014","A","N","Wrangell City and Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",45.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","1141","76","0","2014","A","","Unknown Or Undefined, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,3,195873,186626,6700,1370,71227,"",18.65,38.13,22.15,23.63,15.30,0.63,0.63,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","1141","56","0","2014","A","N","Arizona -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","5","1141","76","0","2014","A","N","Maricopa County, Arizona","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04019","5","1141","76","0","2014","A","N","Pima County, Arizona","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04999","5","1141","76","0","2014","A","N","Unknown Or Undefined, Arizona","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"05000","5","1141","56","0","2014","A","N","Arkansas -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05085","5","1141","76","0","2014","A","N","Lonoke County, Arkansas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05149","5","1141","76","0","2014","A","N","Yell County, Arkansas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","5","1141","56","0","2014","A","","California -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",193,482,38832772,6422730,370463,1551,80650,"",0.63,0.71,0.68,0.47,0.30,0.96,0.96,"",13,7.2,62,14.8,1815139,4.9,-522304,-7.5,-37185,-9.1,-144,-8.5,-7487,-8.5
"06001","5","1141","76","0","2014","A","N","Alameda County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06007","5","1141","76","0","2014","A","N","Butte County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06015","5","1141","76","0","2014","A","N","Del Norte County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",41,0,0,0,0,0,0,"N",234.35,0,0,0,0,0,0,"N",2,5.1,0,0,0,0,0,0,0,0,0,0,0,0
"06023","5","1141","76","0","2014","A","N","Humboldt County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",44,0,0,0,0,0,0,"N",42.24,0,0,0,0,0,0,"N",3,7.3,0,0,0,0,0,0,0,0,0,0,0,0
"06029","5","1141","76","0","2014","A","N","Kern County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","1141","76","0","2014","A","N","Los Angeles County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","1141","76","0","2014","A","N","Marin County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
